14.6898,14.6861,0.0478821,-9.60516,0.383057,0.49,0,-0.43
14.6898,14.6898,0.00957643,-9.59558,0.459669,0.43,0.24,-0.3
14.6935,14.6898,0.0287293,-9.59558,0.430939,0.49,0.12,-0.37
14.6935,14.6953,0.0383057,-9.58601,0.40221,0.43,0.06,-0.18
14.6935,14.6916,0.0478821,-9.56685,0.392634,0.55,0.12,-0.37
14.6935,14.6953,0.0478821,-9.62431,0.421363,0.55,0.24,-0.3
14.6898,14.6898,0.0478821,-9.5477,0.316022,0.37,0.18,-0.24
14.6898,14.6898,0.0766114,-9.64346,0.411786,0.49,0.18,-0.18
14.6898,14.6916,0.0957643,-9.55728,0.450092,0.37,0.3,-0.37
14.6898,14.6916,0.0957643,-9.60516,0.565009,0.37,0.18,-0.3
14.6898,14.6953,0.0861879,-9.58601,0.53628,0.37,0.18,-0.24
14.688,14.6898,0.105341,-9.69135,0.40221,0.37,0.06,0.06
14.6898,14.6861,0.0766114,-9.73923,0.469245,0.37,0.18,-0.24
14.6898,14.6916,0.191529,-9.72965,0.526704,0.24,0.06,-0.24
14.6898,14.6916,0.191529,-9.68177,0.40221,0.49,0.12,-0.37
14.6898,14.6953,0.114917,-9.61473,0.459669,0.3,0.24,-0.37
14.6898,14.6916,0.201105,-9.58601,0.450092,0.37,0.12,-0.37
14.6898,14.6861,0.0478821,-9.56685,0.478821,0.43,0.18,-0.18
14.6898,14.6861,-0.0191529,-9.63389,0.555433,0.61,0.18,-0.3
14.6898,14.6898,0.0861879,-9.60516,0.478821,0.37,0.12,-0.24
14.6898,14.6898,0.143646,-9.66262,0.239411,0.43,-0.12,-0.3
14.6898,14.6953,0.067035,-9.70092,0.229834,0.3,-0.06,-0.18
14.6898,14.6916,0.124494,-9.69135,0.306446,0.18,-0.12,-0.43
14.6898,14.6916,0.00957643,-9.59558,0.459669,0.3,0.18,-0.49
14.6898,14.6898,-0.00957643,-9.62431,0.478821,0.24,0,-0.24
14.6898,14.6861,-0.00957643,-9.73923,0.545856,0.37,-0.18,-0.3043
14.6898,14.6898,-0.0574586,-9.69135,0.526704,0.24,0,-0.3
14.6898,14.6916,-0.0287293,-9.64346,0.53628,0.24,-0.12,-0.186
14.6898,14.6953,0.0957643,-9.56685,0.497974,0.3,0.37,-0.37
14.6898,14.6898,0.114917,-9.64346,0.593739,0.3,0.24,-0.37
14.6898,14.6916,0.13407,-9.59558,0.383057,0.61,0.06,-0.43
14.6898,14.6916,0.105341,-9.69135,0.497974,0.3,0,-0.3
14.6898,14.6953,0.114917,-9.61473,0.421363,0.43,0.12,-0.43
14.6898,14.6916,0.0574586,-9.57643,0.526704,0.24,0,-0.37
14.6898,14.7008,0.0191529,-9.68177,0.440516,0.43,0.18,-0.12
14.6898,14.699,0.0383057,-9.75838,0.565009,0.37,0,-0.3
14.6935,14.6953,0.0383057,-9.64346,0.373481,0.3,0.18,-0.3
14.6898,14.6916,0.124494,-9.75838,0.450092,0.49,0.24,-0.3
14.6898,14.6953,0.153223,-9.68177,0.517127,0.49,0.12,-0.37
14.6898,14.6898,0.124494,-9.72007,0.354328,0.24,-0.12,-0.3
14.6898,14.6916,0.067035,-9.70092,0.421363,0.24,0,-0.18
14.6898,14.6898,0.0766114,-9.59558,0.373481,0.43,0.12,-0.37
14.6898,14.6916,-0.0191529,-9.64346,0.354328,0.55,0.06,-0.3
14.6898,14.6916,-0.0478821,-9.61473,0.421363,0.55,0.12,-0.49
14.6898,14.6953,0.0383057,-9.70092,0.488398,0.43,0.12,-0.24
14.6898,14.6916,0.0383057,-9.66262,0.450092,0.43,0.06,0.008
14.6898,14.6916,0.201105,-9.59558,0.421363,0.49,0.3,-0.24
14.6898,14.6898,0.143646,-9.65304,0.469245,0.43,0.18,-0.37
14.6898,14.6861,0.067035,-9.72965,0.373481,0.55,0.24,-0.49
14.6898,14.6861,0.0191529,-9.61473,0.344751,0.43,0.06,-0.12
14.6898,14.6861,0.114917,-9.68177,0.430939,0.55,0.18,-0.3
14.6898,14.6898,0.0766114,-9.57643,0.555433,0.43,0.24,-0.24
14.6898,14.6953,0.114917,-9.57643,0.421363,0.55,0.18,-0.3
14.6898,14.6953,0.0478821,-9.59558,0.641621,0.49,0.12,-0.49
14.6898,14.6916,0.0861879,-9.63389,0.478821,0.37,0.06,-0.37
14.6898,14.6916,0.114917,-9.63389,0.478821,0.49,0.12,-0.3
14.6898,14.6916,0.124494,-9.60516,0.507551,0.37,0,-0.49
14.6898,14.6898,0.0287293,-9.67219,0.392634,0.37,0.12,-0.3
14.6935,14.6861,-0.0191529,-9.7105,0.488398,0.3,0.18,-0.49
14.6935,14.6916,0.105341,-9.5477,0.488398,0.37,0.24,-0.37
14.6898,14.6898,0.105341,-9.57643,0.411786,0.37,0,-0.18
14.6898,14.6916,0.067035,-9.62431,0.440516,0.43,0.24,-0.24
14.6898,14.6825,0.114917,-9.58601,0.53628,0.3,0.18,-0.24
14.6898,14.6916,0.0766114,-9.66262,0.373481,0.43,0.24,-0.43
14.6898,14.6916,0.0861879,-9.68177,0.383057,0.37,0.12,-0.18
14.6898,14.6953,0.0478821,-9.70092,0.354328,0.37,0.06,-0.43
14.6898,14.6916,0.0766114,-9.70092,0.440516,0.3,-0.06,-0.18
14.6898,14.6898,0.067035,-9.62431,0.430939,0.37,0.06,-0.37
14.6898,14.6953,0.13407,-9.62431,0.40221,0.43,0,-0.3
14.6898,14.6916,0.153223,-9.75838,0.421363,0.37,0.06,-0.43
14.6898,14.6861,0.105341,-9.64346,0.383057,0.18,0,-0.3
14.6898,14.6861,0.124494,-9.64346,0.507551,0.37,-0.18,-0.3
14.6898,14.6898,0.105341,-9.72965,0.459669,0.37,0,-0.37
14.6898,14.6898,0.153223,-9.53812,0.325599,0.37,0.06,-0.43
14.6898,14.6861,0.172376,-9.73923,0.440516,0.37,0.12,-0.37
14.6935,14.6898,0.162799,-9.70092,0.411786,0.3,-0.06,-0.3
14.6935,14.6916,0.114917,-9.66262,0.507551,0.37,0.12,-0.12
14.6935,14.6916,0.162799,-9.61473,0.459669,0.24,0.06,-0.24
14.6935,14.6916,0.210681,-9.67219,0.507551,0.43,0.06,-0.18
14.6898,14.699,0.153223,-9.59558,0.526704,0.24,0.06,-0.18
14.6898,14.6953,0.0287293,-9.65304,0.430939,0.3,0,-0.3
14.6898,14.699,0.105341,-9.72007,0.430939,0.37,-0.06,-0.24
14.6898,14.699,0.0383057,-9.62431,0.555433,0.3,0.18,-0.24
14.6898,14.699,0.105341,-9.58601,0.40221,0.43,0.12,-0.24
14.6898,14.6953,0.105341,-9.57643,0.354328,0.37,0.06,-0.3
14.6898,14.6953,0.0766114,-9.60516,0.325599,0.24,0.12,-0.24
14.6898,14.699,0.0766114,-9.66262,0.40221,0.3,0.12,-0.37
14.6898,14.6953,0.0574586,-9.59558,0.488398,0.55,0.06,-0.3
14.6898,14.7008,0.0287293,-9.59558,0.526704,0.49,0.24,-0.43
14.6935,14.699,0.0287293,-9.58601,0.430939,0.37,0.3,-0.24
14.6935,14.699,0.0957643,-9.59558,0.440516,0.3,0.18,-0.37
14.6898,14.6953,0.124494,-9.60516,0.316022,0.37,0.06,-0.37
14.6898,14.6953,0.143646,-9.68177,0.40221,0.3,-0.06,-0.18
14.6898,14.6861,0.114917,-9.67219,0.296869,0.43,0,-0.37
14.6898,14.6916,0.0861879,-9.67219,0.459669,0.43,0,-0.43
14.6898,14.6898,0.0766114,-9.64346,0.497974,0.49,0.24,-0.24
14.6935,14.6898,0.172376,-9.70092,0.53628,0.37,0.24,-0.37
14.6898,14.6898,0.229834,-9.63389,0.450092,0.37,0.3,-0.3
14.6898,14.6916,0.13407,-9.60516,0.383057,0.24,0.18,-0.61
14.6898,14.6861,0.162799,-9.66262,0.478821,0.49,0.24,-0.3
14.6898,14.6916,0.124494,-9.72965,0.507551,0.3,0.06,-0.49
14.6898,14.6916,-0.0191529,-9.65304,0.526704,0.49,0.18,-0.3
14.6898,14.6825,-0.00957643,-9.59558,0.373481,0.24,0.12,-0.49
14.6898,14.6861,-0.00957643,-9.49024,0.545856,0.37,0.06,-0.3
14.6898,14.6898,-0.0191529,-9.65304,0.469245,0.49,0.18,-0.37
14.6898,14.6898,0.0574586,-9.57643,0.430939,0.3,-0.06,-0.379
14.6898,14.6898,0.114917,-9.63389,0.430939,0.43,0.12,-0.3
14.6898,14.6898,0.124494,-9.68177,0.459669,0.24,0.06,-0.18
14.6898,14.6898,0.0957643,-9.55728,0.40221,0.3,0.12,-0.18
14.6898,14.6916,0.0574586,-9.67219,0.526704,0.24,0.06,-0.49
14.6898,14.6916,0.0574586,-9.68177,0.545856,0.43,0.06,-0.37
14.6898,14.6953,0.0287293,-9.72965,0.593739,0.37,0.06,-0.43
14.6898,14.6916,0.0478821,-9.7105,0.565009,0.18,0,-0.24
14.6898,14.6916,0.0957643,-9.72007,0.450092,0.37,0,-0.49
14.6898,14.6916,0.0957643,-9.55728,0.440516,0.3,0.06,-0.37
14.6898,14.6916,0.162799,-9.59558,0.354328,0.24,-0.12,-0.37
14.6898,14.6953,0.26814,-9.64346,0.335175,0.43,0.12,-0.24
14.6898,14.6898,0.201105,-9.64346,0.411786,0.18,0.12,-0.12
14.6898,14.6898,0.105341,-9.79669,0.421363,0.3,0.06,-0.06
14.6898,14.6916,0.0957643,-9.64346,0.392634,0.43,0.18,-0.24
14.6898,14.6898,0.0191529,-9.53812,0.421363,0.37,-0.06,-0.43
14.6898,14.6898,0.0766114,-9.58601,0.373481,0.37,0.06,-0.24
14.6898,14.6916,0.067035,-9.63389,0.383057,0.43,0.24,-0.18
14.6898,14.6916,0.0766114,-9.64346,0.411786,0.49,0.06,-0.24
14.6898,14.6898,0.0766114,-9.65304,0.478821,0.24,0.12,-0.24
14.6898,14.6916,0.0766114,-9.62431,0.325599,0.43,-0.06,-0.24
14.6898,14.6825,0.114917,-9.66262,0.40221,0.37,0.06,-0.3
14.6935,14.6807,0,-9.55728,0.363904,0.37,0.12,-0.18
14.6935,14.6861,0.00957643,-9.61473,0.392634,0.43,0.24,-0.37
14.6935,14.6807,0.124494,-9.67219,0.488398,0.3,0.06,-0.3
14.6935,14.6898,0.00957643,-9.61473,0.545856,0.55,-0.06,-0.183
14.6935,14.6916,0.0861879,-9.58601,0.507551,0.18,0.06,-0.24
14.6898,14.6916,0.105341,-9.66262,0.488398,0.49,0,-0.3
14.688,14.6916,0.124494,-9.73923,0.392634,0.3,0.12,-0.3
14.6898,14.6916,0.105341,-9.65304,0.344751,0.43,0.18,-0.24
14.6898,14.6916,0.0574586,-9.78711,0.430939,0.37,0.06,-0.37
14.6898,14.6898,0.0478821,-9.65304,0.440516,0.49,0.18,-0.49
14.6898,14.6916,0.00957643,-9.69135,0.53628,0.37,0,-0.37
14.688,14.6953,0.0861879,-9.7105,0.507551,0.43,0.06,-0.3
14.6898,14.6953,0.0574586,-9.67219,0.517127,0.37,0.18,-0.3
14.6898,14.6916,0.124494,-9.66262,0.411786,0.3,0.12,-0.3
14.6898,14.6916,0.0766114,-9.60516,0.421363,0.3,0.12,-0.43
14.6898,14.6916,0.114917,-9.61473,0.450092,0.3,0.24,-0.3
14.6898,14.6916,0.124494,-9.66262,0.181952,0.37,0,-0.43
14.6898,14.6953,0.0287293,-9.72965,0.296869,0.43,0.24,-0.55
14.6898,14.6861,0.0574586,-9.73923,0.363904,0.24,0.24,-0.3
14.6935,14.6861,0.067035,-9.7105,0.325599,0.3,0.3,-0.3
14.6935,14.6898,0.0478821,-9.72007,0.430939,0.24,0.12,-0.3
14.6935,14.6861,0.0478821,-9.69135,0.383057,0.18,-0.18,-0.37
14.6935,14.6898,0.0383057,-9.72007,0.287293,0.55,0.06,-0.55
14.6898,14.6898,0.00957643,-9.7105,0.373481,0.3,0.06,-0.24
14.6898,14.6861,0.124494,-9.60516,0.354328,0.3,0.12,-0.37
14.6898,14.6861,0.0766114,-9.67219,0.440516,0.24,0.12,-0.43
14.6898,14.6825,0.0191529,-9.70092,0.450092,0.24,0.24,-0.18
14.688,14.6898,0.0287293,-9.68177,0.383057,0.18,0.3,-0.24
14.688,14.6916,0.124494,-9.62431,0.469245,0.37,0.24,-0.3
14.6898,14.6953,0.0766114,-9.67219,0.488398,0.43,0.06,-0.37
14.6898,14.699,0.0957643,-9.75838,0.440516,0.24,0.06,-0.3
14.6898,14.6916,0.172376,-9.63389,0.545856,0.49,0,-0.3
14.6898,14.6898,0.0478821,-9.64346,0.392634,0.3,0.18,-0.3
14.6898,14.6898,0.0766114,-9.73923,0.478821,0.43,-0.06,-0.43
14.6898,14.6898,-0.0383057,-9.65304,0.478821,0.49,-0.12,-0.18
14.6898,14.6916,0,-9.59558,0.373481,0.49,0.12,-0.06
14.6898,14.6953,0.0383057,-9.63389,0.373481,0.49,0.24,0.001
14.688,14.6953,0.105341,-9.64346,0.335175,0.49,0.18,-0.3
14.6898,14.6861,0.067035,-9.67219,0.316022,0.55,0.12,-0.18
14.6898,14.6861,0.067035,-9.62431,0.430939,0.43,0.12,-0.3
14.688,14.6825,-0.0191529,-9.65304,0.440516,0.3,0.24,-0.24
14.6898,14.6825,0.0861879,-9.56685,0.517127,0.18,0.06,-0.3
14.6898,14.6916,0.0287293,-9.63389,0.354328,0.37,-0.24,-0.12
14.6898,14.6898,0.0957643,-9.65304,0.383057,0.18,0.06,-0.24
14.6898,14.6898,0.067035,-9.68177,0.411786,0.24,0.3,-0.18
14.6898,14.6898,-0.0287293,-9.66262,0.392634,0.37,0.18,-0.43
14.6898,14.6916,0.0383057,-9.63389,0.478821,0.43,0.06,-0.18
14.6898,14.6916,0.105341,-9.62431,0.517127,0.37,-0.06,-0.18
14.6898,14.6916,0.143646,-9.69135,0.383057,0.49,0.12,-0.3
14.6898,14.6916,0.105341,-9.73923,0.392634,0.43,0.12,-0.3
14.6898,14.6916,0.172376,-9.61473,0.392634,0.37,0,-0.18
14.6898,14.6916,0.114917,-9.63389,0.459669,0.18,0.24,-0.3
14.6898,14.6898,0.124494,-9.55728,0.363904,0.37,0.06,-0.37
14.688,14.6861,0.0957643,-9.58601,0.325599,0.43,-0.12,-0.43
14.6898,14.6861,0.0287293,-9.59558,0.450092,0.24,0.18,-0.37
14.6898,14.6861,0.0191529,-9.62431,0.574586,0.49,0.3,-0.37
14.6898,14.6898,0.0191529,-9.67219,0.440516,0.24,0.06,-0.49
14.6898,14.6916,0.0383057,-9.68177,0.411786,0.43,0.06,-0.55
14.6898,14.6898,0.0766114,-9.64346,0.430939,0.37,0.18,-0.43
14.6898,14.6953,0.067035,-9.64346,0.497974,0.24,0,-0.37
14.6898,14.6953,0.0766114,-9.67219,0.421363,0.3,0,-0.3
14.6898,14.6953,0.0766114,-9.68177,0.53628,0.49,0.06,-0.43
14.6898,14.6916,0.0383057,-9.7105,0.507551,0.3,0.24,-0.49
14.6898,14.6916,0.0574586,-9.62431,0.507551,0.49,0.06,-0.49
14.6898,14.6916,0.0957643,-9.58601,0.430939,0.37,-0.06,-0.43
14.6898,14.6898,0.105341,-9.67219,0.392634,0.37,0.18,-0.37
14.688,14.6898,0.172376,-9.72965,0.373481,0.49,0.18,-0.43
14.688,14.6953,0.172376,-9.72965,0.40221,0.37,0.24,-0.43
14.6898,14.6861,0.0957643,-9.70092,0.430939,0.37,0.18,-0.3
14.688,14.6898,0.067035,-9.69135,0.459669,0.49,0.12,-0.3
14.688,14.6916,0.067035,-9.58601,0.40221,0.55,0.18,-0.43
14.688,14.6861,0.153223,-9.5477,0.478821,0.43,0.24,-0.3
14.6898,14.6898,0.181952,-9.68177,0.392634,0.37,0.49,-0.37
14.6898,14.6898,0.105341,-9.69135,0.411786,0.37,0.3,-0.37
14.6898,14.6898,0.00957643,-9.66262,0.316022,0.37,0.18,-0.3
14.688,14.6807,0.0191529,-9.67219,0.363904,0.61,0.3,-0.3
14.6898,14.6825,0.0861879,-9.72965,0.373481,0.49,0.3,-0.12
14.6898,14.6916,0.067035,-9.69135,0.296869,0.3,0.12,-0.06
14.6898,14.6861,0.0957643,-9.69135,0.545856,0.43,0.18,-0.24
14.6898,14.6916,0.0861879,-9.72007,0.373481,0.43,0,-0.06
14.6898,14.6916,0.0478821,-9.68177,0.440516,0.43,0.06,-0.12
14.6898,14.6807,0.0287293,-9.67219,0.478821,0.24,0,-0.24
14.6898,14.6861,0.124494,-9.65304,0.440516,0.37,0,-0.3
14.6898,14.6825,-0.0574586,-9.72965,0.430939,0.3,0.12,-0.24
14.6898,14.6825,0.0478821,-9.66262,0.478821,0.3,0.06,-0.3
14.6898,14.6898,0.0957643,-9.68177,0.565009,0.43,0.12,-0.18
14.6898,14.6916,0.0574586,-9.67219,0.383057,0.43,0.18,-0.3
14.6898,14.6916,0.0478821,-9.70092,0.440516,0.3,0.06,-0.37
14.6898,14.6861,0.181952,-9.7488,0.469245,0.18,-0.12,-0.18
14.6898,14.6861,0.0861879,-9.69135,0.450092,0.43,0.06,-0.37
14.6898,14.6898,0.0383057,-9.73923,0.459669,0.18,0.18,-0.3
14.6898,14.6861,0.13407,-9.67219,0.40221,0.3,-0.18,-0.3
14.6898,14.6825,0.162799,-9.72007,0.40221,0.3,0,-0.55
14.6898,14.6953,0.0957643,-9.68177,0.450092,0.18,0,-0.49
14.6898,14.6898,0.0957643,-9.64346,0.526704,0.24,0,-0.3
14.6898,14.6861,0.13407,-9.70092,0.411786,0.3,-0.12,-0.3
14.6898,14.699,0.181952,-9.69135,0.296869,0.18,0,-0.37
14.6898,14.6861,0.0766114,-9.68177,0.258564,0.18,0.06,-0.55
14.6898,14.6898,0.0287293,-9.7105,0.507551,0.43,0.24,-0.37
14.6898,14.6898,0.0574586,-9.68177,0.430939,0.18,0,-0.18
14.6898,14.6916,0.0191529,-9.67219,0.469245,0.24,0.06,-0.37
14.6898,14.6898,0.0287293,-9.83499,0.40221,0.3,0.18,-0.24
14.6898,14.6916,0.0861879,-9.76796,0.430939,0.24,0,-0.43
14.6898,14.6916,0.0861879,-9.65304,0.411786,0.3,-0.12,-0.37
14.6898,14.6916,0.0957643,-9.55728,0.469245,0.43,0.37,-0.43
14.6898,14.6916,0.0861879,-9.56685,0.344751,0.43,0.12,-0.3
14.6898,14.6953,0.0957643,-9.61473,0.430939,0.43,0.12,-0.24
14.6898,14.6916,-0.0287293,-9.61473,0.459669,0.06,0.12,-0.43
14.6898,14.6898,0.114917,-9.5477,0.478821,0.3,0.24,-0.43
14.6898,14.6953,0.0766114,-9.61473,0.555433,0.3,0.06,-0.3
14.6898,14.6861,0.0861879,-9.61473,0.584162,0.55,0.06,-0.37
14.6898,14.6861,0.0766114,-9.61473,0.517127,0.24,0.18,-0.43
14.6898,14.6825,0.105341,-9.60516,0.622468,0.55,0.06,-0.3
14.6898,14.6807,0.124494,-9.68177,0.526704,0.37,0,-0.3
14.6898,14.6898,0.153223,-9.70092,0.459669,0.43,0.12,-0.3
14.688,14.6825,0.114917,-9.66262,0.53628,0.49,0.06,-0.12
14.6898,14.6861,0.172376,-9.69135,0.517127,0.3,0.12,-0.12
14.6898,14.6953,0.124494,-9.61473,0.411786,0.43,0.3,-0.24
14.6898,14.6898,0.0287293,-9.61473,0.497974,0.49,0.12,-0.18
14.6898,14.6825,-0.00957643,-9.69135,0.363904,0.49,0.12,-0.18
14.6898,14.6825,0.0287293,-9.66262,0.478821,0.43,0.3,-0.24
14.6898,14.6861,0.0383057,-9.67219,0.316022,0.3,0.18,-0.24
14.6898,14.6861,0.114917,-9.66262,0.373481,0.61,0.12,-0.3
14.6898,14.6861,0.0574586,-9.7105,0.411786,0.37,0,-0.18
14.688,14.6861,0.105341,-9.63389,0.411786,0.49,0.24,-0.18
14.6935,14.6861,0.153223,-9.58601,0.421363,0.24,0.12,-0.24
14.6935,14.6861,0.0766114,-9.56685,0.40221,0.49,0.06,-0.37
14.6935,14.6861,0.0191529,-9.63389,0.363904,0.3,0.06,-0.3
14.6935,14.6916,0.0191529,-9.69135,0.383057,0.37,0.06,-0.3
14.6898,14.6898,0.105341,-9.62431,0.478821,0.12,0.12,-0.24
14.6898,14.6953,0.0383057,-9.61473,0.526704,0.49,0.18,-0.37
14.6898,14.6916,0.0287293,-9.63389,0.459669,0.3,0.12,-0.3
14.6898,14.6898,0.114917,-9.62431,0.469245,0.24,0.06,-0.37
14.6898,14.6916,0.105341,-9.65304,0.325599,0.37,0.12,-0.24
14.6935,14.6898,0.067035,-9.65304,0.411786,0.24,0.06,-0.3
14.6935,14.6861,0.067035,-9.67219,0.526704,0.37,0.06,-0.37
14.6935,14.6953,0.0766114,-9.65304,0.430939,0.18,-0.12,-0.43
14.6935,14.6916,0.0766114,-9.68177,0.450092,0.24,0.06,-0.3
14.6935,14.6898,0.0478821,-9.68177,0.488398,0.24,-0.12,-0.43
14.6935,14.6916,-0.0478821,-9.64346,0.430939,0.24,0.12,-0.49
14.6935,14.6916,-0.00957643,-9.68177,0.488398,0.3,-0.12,-0.371
14.6935,14.6861,0.0383057,-9.65304,0.545856,0.3,0.06,-0.49
14.6898,14.6861,0.0766114,-9.7105,0.622468,0.37,0.06,-0.3
14.6898,14.6916,0.0766114,-9.63389,0.507551,0.37,0.06,-0.49
14.6898,14.6916,0.0191529,-9.58601,0.344751,0.12,0,-0.37
14.6898,14.6916,0.067035,-9.5477,0.335175,0.3,0,-0.43
14.6898,14.6916,0.0861879,-9.55728,0.478821,0.37,-0.12,-0.3
14.6898,14.6898,0.0478821,-9.67219,0.316022,0.43,0.18,-0.37
14.6935,14.6898,0.00957643,-9.62431,0.430939,0.43,0.06,-0.37
14.6898,14.6916,0.143646,-9.62431,0.316022,0.49,0,-0.37
14.6898,14.6898,0.0766114,-9.63389,0.411786,0.43,0.12,-0.3
14.6935,14.6916,0.0287293,-9.57643,0.612891,0.24,0.06,-0.12
14.6898,14.6898,0.105341,-9.58601,0.565009,0.37,0.24,-0.12
14.688,14.6898,0.0957643,-9.60516,0.53628,0.37,0,-0.3
14.6898,14.6916,0.0861879,-9.63389,0.421363,0.3,0.18,-0.37
14.6898,14.6916,0.0957643,-9.66262,0.450092,0.43,0.12,-0.37
14.6898,14.6898,0.0861879,-9.64346,0.373481,0.55,0.06,-0.3
14.6898,14.6898,0.0766114,-9.62431,0.40221,0.43,-0.06,-0.3
14.6898,14.6898,0.114917,-9.67219,0.325599,0.37,0.18,-0.24
14.6898,14.6861,0.105341,-9.63389,0.430939,0.55,0.43,-0.43
14.6898,14.6916,0.067035,-9.62431,0.478821,0.43,0.24,-0.3
14.6898,14.6916,0.0287293,-9.66262,0.440516,0.43,0.12,-0.24
14.6898,14.6916,0.13407,-9.77753,0.306446,0.37,0.24,-0.3
14.6898,14.6916,0.114917,-9.64346,0.335175,0.43,0.18,-0.37
14.6898,14.6825,0.105341,-9.66262,0.363904,0.55,0.06,-0.24
14.6898,14.6861,0.105341,-9.65304,0.363904,0.49,0.3,-0.24
14.6898,14.6825,0.067035,-9.63389,0.392634,0.43,0.37,-0.43
14.6898,14.6825,0.067035,-9.68177,0.488398,0.43,0.18,-0.24
14.6898,14.6916,0.0383057,-9.69135,0.344751,0.3,0.18,-0.18
14.6898,14.699,0.067035,-9.60516,0.335175,0.37,0.06,-0.3
14.6898,14.6916,0.105341,-9.63389,0.430939,0.43,0.12,-0.37
14.6898,14.6953,0.0287293,-9.61473,0.622468,0.37,0,-0.43
14.6898,14.6953,0.0766114,-9.70092,0.40221,0.49,0.18,-0.3
14.6898,14.6953,0.105341,-9.63389,0.316022,0.37,0,-0.3
14.6898,14.6953,0.124494,-9.62431,0.220258,0.24,0.18,-0.37
14.6898,14.6953,0.172376,-9.70092,0.392634,0.3,-0.06,-0.43
14.6898,14.6916,0.0957643,-9.65304,0.392634,0.3,-0.12,-0.37
14.6898,14.6953,0.0574586,-9.72007,0.421363,0.37,0.18,-0.18
14.6898,14.699,-0.0191529,-9.61473,0.421363,0.37,0.12,-0.43
14.6935,14.6898,0.0574586,-9.65304,0.354328,0.24,0,-0.37
14.6935,14.6898,0.0478821,-9.58601,0.411786,0.37,0.06,-0.43
14.6935,14.6916,0.0287293,-9.66262,0.555433,0.18,-0.12,-0.18
14.6935,14.6898,0.0574586,-9.64346,0.411786,0.3,0.06,-0.24
14.6935,14.6916,0.124494,-9.66262,0.335175,0.37,0.06,-0.43
14.688,14.6916,0.13407,-9.73923,0.363904,0.3,-0.12,-0.37
14.6898,14.6916,0.067035,-9.68177,0.344751,0.18,-0.18,-0.37
14.6898,14.6898,0.13407,-9.64346,0.440516,0.3,-0.12,-0.24
14.6898,14.6916,0.0574586,-9.65304,0.392634,0.37,0,-0.3
14.6935,14.6953,0.0766114,-9.61473,0.497974,0.3,-0.18,-0.3
14.6935,14.6916,0.153223,-9.73923,0.411786,0.18,-0.24,-0.37
14.6935,14.6898,0.124494,-9.66262,0.450092,0.24,-0.12,-0.3
14.6935,14.6898,0.13407,-9.70092,0.306446,0.3,0.18,-0.24
14.6935,14.6898,0.124494,-9.73923,0.421363,0.37,0.18,-0.3
14.6898,14.6916,0.0383057,-9.72007,0.335175,0.37,-0.06,-0.24
14.6898,14.6916,0.0287293,-9.68177,0.459669,0.43,0.12,-0.3
14.6898,14.6953,0.0766114,-9.72007,0.411786,0.37,0.12,-0.37
14.6898,14.6953,0.124494,-9.68177,0.306446,0.37,0.12,-0.06
14.6898,14.6953,0.13407,-9.7488,0.411786,0.61,0.18,-0.37
14.6898,14.6916,0.0478821,-9.72007,0.40221,0.3,0.18,-0.49
14.6898,14.6953,0.114917,-9.7105,0.40221,0.61,0.06,-0.06
14.6898,14.699,0.0574586,-9.68177,0.450092,0.37,-0.12,-0.3
14.6898,14.6953,0.143646,-9.65304,0.488398,0.18,0.18,-0.37
14.6898,14.6953,0.143646,-9.69135,0.430939,0.37,0.06,-0.37
14.6898,14.6953,0.0957643,-9.62431,0.478821,0.37,0,-0.43
14.6898,14.6861,0.181952,-9.58601,0.53628,0.3,0.12,-0.18
14.6898,14.6916,-0.0191529,-9.65304,0.574586,0.37,0.18,-0.3
14.6898,14.6861,0.0478821,-9.56685,0.26814,0.24,0.12,-0.12
14.6935,14.6898,0.0766114,-9.60516,0.450092,0.43,0.24,-0.37
14.6935,14.6916,0.0861879,-9.63389,0.392634,0.49,0.12,-0.37
14.6935,14.6898,0.0287293,-9.63389,0.430939,0.37,0.3,-0.3
14.6935,14.6916,0.0191529,-9.70092,0.392634,0.3,0.18,-0.43
14.6898,14.6916,0.124494,-9.68177,0.373481,0.37,-0.06,-0.3
14.6898,14.6953,0.0383057,-9.70092,0.239411,0.37,0.12,-0.43
14.6898,14.6916,0.0574586,-9.67219,0.373481,0.55,0.3,-0.37
14.6898,14.6916,0.0191529,-9.70092,0.392634,0.37,0.12,-0.49
14.6898,14.6898,0.114917,-9.68177,0.421363,0.43,0.12,-0.3
14.6898,14.6916,0.0383057,-9.7105,0.459669,0.3,0.24,-0.43
14.6898,14.6861,0.124494,-9.7105,0.459669,0.37,0.06,-0.43
14.6898,14.6825,0.0574586,-9.7105,0.430939,0.43,0.06,-0.43
14.6898,14.6825,0.0574586,-9.62431,0.459669,0.3,0.3,-0.37
14.6898,14.6861,0.13407,-9.69135,0.316022,0.43,0.18,-0.24
14.6898,14.6898,0.143646,-9.59558,0.450092,0.37,0.24,-0.49
14.6898,14.6916,0.153223,-9.69135,0.459669,0.3,-0.06,-0.3
14.6898,14.6916,0.124494,-9.67219,0.469245,0.43,0,-0.06
14.6898,14.6916,0.0861879,-9.67219,0.478821,0.18,-0.06,-0.43
14.6898,14.6898,0.143646,-9.58601,0.545856,0.43,0.24,-0.24
14.6898,14.6916,0.105341,-9.63389,0.354328,0.24,0.06,-0.37
14.6898,14.6898,0.153223,-9.64346,0.287293,0.3,0.24,-0.24
